17 1
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.136719 0.269531 0.347656 0.250000 0.183594 0.519531 0.242188 0.421875 0.675781 2.910156 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167969 0.199219 0.519531 0.503906 0.273438 0.476562 0.207031 0.238281 0.250000 0.429688 0.359375 2.371094 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.566406 0.214844 0.187500 0.343750 0.535156 0.351562 0.238281 0.128906 0.273438 2.273438 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.335938 0.472656 0.511719 0.191406 0.296875 0.339844 0.289062 0.195312 0.214844 0.457031 0.472656 1.648438 
0.636719 0.488281 0.433594 0.601562 0.542969 0.574219 0.640625 0.628906 0.460938 0.582031 0.332031 0.500000 0.351562 0.476562 0.300781 0.468750 0.402344 4.273438 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.113281 0.156250 0.324219 0.531250 0.292969 0.132812 0.109375 0.117188 0.398438 2.062500 
0.652344 0.667969 0.621094 0.234375 0.324219 0.531250 0.726562 0.742188 0.675781 0.679688 0.472656 0.660156 0.574219 0.207031 0.238281 0.375000 0.496094 4.203125 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.296875 0.445312 0.179688 0.179688 0.378906 0.230469 0.230469 0.183594 0.421875 0.414062 1.921875 
0.617188 0.671875 0.449219 0.179688 0.160156 0.285156 0.597656 0.714844 0.730469 0.640625 0.636719 0.417969 0.695312 0.707031 0.488281 0.363281 0.460938 4.890625 
0.777344 0.652344 0.601562 0.453125 0.613281 0.742188 0.777344 0.628906 0.378906 0.484375 0.343750 0.308594 0.175781 0.187500 0.289062 0.238281 0.449219 3.425781 
0.437500 0.648438 0.457031 0.207031 0.277344 0.371094 0.437500 0.500000 0.769531 0.769531 0.414062 0.531250 0.605469 0.730469 0.656250 0.628906 0.757812 5.812500 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.566406 0.214844 0.187500 0.343750 0.535156 0.351562 0.238281 0.128906 0.273438 0.296875 1.789062 
0.000000 0.000000 0.000000 0.000000 0.000000 0.167969 0.199219 0.519531 0.503906 0.273438 0.476562 0.207031 0.238281 0.250000 0.429688 0.359375 0.265625 1.613281 
0.308594 0.273438 0.355469 0.464844 0.613281 0.644531 0.757812 0.687500 0.589844 0.472656 0.609375 0.687500 0.437500 0.417969 0.496094 0.386719 0.398438 3.832031 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.136719 0.269531 0.347656 0.250000 0.183594 0.519531 0.242188 0.421875 0.675781 0.375000 2.878906 
0.488281 0.433594 0.601562 0.542969 0.574219 0.640625 0.628906 0.460938 0.582031 0.332031 0.500000 0.351562 0.476562 0.300781 0.468750 0.402344 0.429688 4.171875 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.113281 0.156250 0.324219 0.531250 0.292969 0.132812 0.109375 0.117188 0.398438 0.605469 2.398438 
0.667969 0.621094 0.234375 0.324219 0.531250 0.726562 0.742188 0.675781 0.679688 0.472656 0.660156 0.574219 0.207031 0.238281 0.375000 0.496094 0.382812 3.640625 
0.000000 0.000000 0.000000 0.000000 0.000000 0.335938 0.472656 0.511719 0.191406 0.296875 0.339844 0.289062 0.195312 0.214844 0.457031 0.472656 0.183594 1.128906 
0.671875 0.449219 0.179688 0.160156 0.285156 0.597656 0.714844 0.730469 0.640625 0.636719 0.417969 0.695312 0.707031 0.488281 0.363281 0.460938 0.609375 4.082031 
0.648438 0.457031 0.207031 0.277344 0.371094 0.437500 0.500000 0.769531 0.769531 0.414062 0.531250 0.605469 0.730469 0.656250 0.628906 0.757812 0.652344 5.230469 
0.652344 0.601562 0.453125 0.613281 0.742188 0.777344 0.628906 0.378906 0.484375 0.343750 0.308594 0.175781 0.187500 0.289062 0.238281 0.449219 0.496094 3.765625 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.296875 0.445312 0.179688 0.179688 0.378906 0.230469 0.230469 0.183594 0.421875 0.414062 0.195312 1.492188 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.566406 0.214844 0.187500 0.343750 0.535156 0.351562 0.238281 0.128906 0.273438 0.296875 0.355469 1.742188 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.136719 0.269531 0.347656 0.250000 0.183594 0.519531 0.242188 0.421875 0.675781 0.375000 0.285156 2.546875 
0.273438 0.355469 0.464844 0.613281 0.644531 0.757812 0.687500 0.589844 0.472656 0.609375 0.687500 0.437500 0.417969 0.496094 0.386719 0.398438 0.359375 4.109375 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.316406 0.292969 0.617188 0.234375 0.281250 0.371094 0.167969 0.179688 0.285156 2.429688 
0.433594 0.601562 0.542969 0.574219 0.640625 0.628906 0.460938 0.582031 0.332031 0.500000 0.351562 0.476562 0.300781 0.468750 0.402344 0.429688 0.566406 4.617188 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.128906 0.199219 0.433594 0.597656 0.335938 0.464844 0.187500 0.226562 0.386719 2.832031 
0.664062 0.750000 0.789062 0.753906 0.703125 0.539062 0.445312 0.503906 0.664062 0.769531 0.585938 0.523438 0.515625 0.625000 0.421875 0.148438 0.175781 5.937500 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.113281 0.156250 0.324219 0.531250 0.292969 0.132812 0.109375 0.117188 0.398438 0.605469 0.703125 2.621094 
0.210938 0.214844 0.167969 0.218750 0.308594 0.644531 0.492188 0.585938 0.183594 0.300781 0.394531 0.304688 0.386719 0.222656 0.222656 0.285156 0.394531 1.910156 
0.578125 0.667969 0.531250 0.714844 0.679688 0.468750 0.378906 0.265625 0.410156 0.406250 0.238281 0.476562 0.339844 0.285156 0.273438 0.531250 0.617188 5.226562 
0.648438 0.621094 0.597656 0.507812 0.445312 0.183594 0.261719 0.285156 0.457031 0.746094 0.687500 0.656250 0.503906 0.519531 0.605469 0.453125 0.210938 6.472656 
0.253906 0.210938 0.253906 0.269531 0.304688 0.363281 0.574219 0.347656 0.265625 0.417969 0.433594 0.218750 0.269531 0.449219 0.335938 0.265625 0.265625 2.664062 
0.277344 0.640625 0.605469 0.664062 0.582031 0.277344 0.320312 0.437500 0.605469 0.222656 0.226562 0.410156 0.339844 0.285156 0.531250 0.492188 0.546875 4.789062 
0.515625 0.589844 0.703125 0.628906 0.679688 0.304688 0.589844 0.683594 0.625000 0.386719 0.265625 0.457031 0.289062 0.363281 0.226562 0.316406 0.523438 4.367188 
0.222656 0.281250 0.371094 0.621094 0.304688 0.511719 0.531250 0.312500 0.351562 0.511719 0.632812 0.316406 0.621094 0.589844 0.226562 0.156250 0.234375 3.734375 
0.000000 0.000000 0.000000 0.000000 0.000000 0.566406 0.214844 0.187500 0.343750 0.535156 0.351562 0.238281 0.128906 0.273438 0.296875 0.355469 0.570312 1.781250 
0.503906 0.296875 0.511719 0.566406 0.429688 0.144531 0.148438 0.218750 0.281250 0.558594 0.785156 0.625000 0.558594 0.511719 0.703125 0.757812 0.632812 6.929688 
0.437500 0.625000 0.609375 0.503906 0.664062 0.675781 0.464844 0.777344 0.582031 0.675781 0.519531 0.757812 0.578125 0.519531 0.703125 0.660156 0.511719 5.847656 
0.542969 0.496094 0.398438 0.597656 0.628906 0.726562 0.667969 0.566406 0.261719 0.281250 0.617188 0.800781 0.664062 0.699219 0.679688 0.542969 0.398438 5.386719 
0.507812 0.542969 0.453125 0.363281 0.531250 0.441406 0.640625 0.621094 0.527344 0.472656 0.355469 0.359375 0.378906 0.542969 0.394531 0.625000 0.632812 4.457031 
0.214844 0.441406 0.789062 0.527344 0.718750 0.734375 0.417969 0.531250 0.773438 0.644531 0.296875 0.582031 0.761719 0.332031 0.261719 0.261719 0.343750 4.492188 
0.214844 0.167969 0.218750 0.308594 0.644531 0.492188 0.585938 0.183594 0.300781 0.394531 0.304688 0.386719 0.222656 0.222656 0.285156 0.394531 0.468750 2.972656 
0.589844 0.585938 0.562500 0.566406 0.570312 0.613281 0.652344 0.750000 0.503906 0.250000 0.273438 0.406250 0.667969 0.593750 0.343750 0.535156 0.429688 4.359375 
0.667969 0.531250 0.714844 0.679688 0.468750 0.378906 0.265625 0.410156 0.406250 0.238281 0.476562 0.339844 0.285156 0.273438 0.531250 0.617188 0.546875 5.316406 
0.355469 0.464844 0.613281 0.644531 0.757812 0.687500 0.589844 0.472656 0.609375 0.687500 0.437500 0.417969 0.496094 0.386719 0.398438 0.359375 0.437500 4.707031 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.128906 0.199219 0.433594 0.597656 0.335938 0.464844 0.187500 0.226562 0.386719 0.632812 3.136719 
0.601562 0.542969 0.574219 0.640625 0.628906 0.460938 0.582031 0.332031 0.500000 0.351562 0.476562 0.300781 0.468750 0.402344 0.429688 0.566406 0.453125 5.062500 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.222656 0.187500 0.214844 0.453125 0.570312 0.500000 0.230469 0.132812 0.253906 2.542969 
0.210938 0.253906 0.269531 0.304688 0.363281 0.574219 0.347656 0.265625 0.417969 0.433594 0.218750 0.269531 0.449219 0.335938 0.265625 0.265625 0.378906 2.832031 
0.675781 0.703125 0.292969 0.445312 0.656250 0.593750 0.628906 0.683594 0.632812 0.433594 0.582031 0.597656 0.589844 0.398438 0.308594 0.339844 0.523438 4.640625 
0.750000 0.789062 0.753906 0.703125 0.539062 0.445312 0.503906 0.664062 0.769531 0.585938 0.523438 0.515625 0.625000 0.421875 0.148438 0.175781 0.359375 5.277344 
0.621094 0.597656 0.507812 0.445312 0.183594 0.261719 0.285156 0.457031 0.746094 0.687500 0.656250 0.503906 0.519531 0.605469 0.453125 0.210938 0.250000 5.238281 
0.000000 0.000000 0.000000 0.000000 0.000000 0.296875 0.445312 0.179688 0.179688 0.378906 0.230469 0.230469 0.183594 0.421875 0.414062 0.195312 0.226562 1.359375 
0.000000 0.000000 0.000000 0.000000 0.000000 0.113281 0.156250 0.324219 0.531250 0.292969 0.132812 0.109375 0.117188 0.398438 0.605469 0.703125 0.511719 2.277344 
0.750000 0.398438 0.585938 0.687500 0.441406 0.472656 0.683594 0.699219 0.585938 0.691406 0.449219 0.195312 0.402344 0.351562 0.316406 0.359375 0.621094 4.394531 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.128906 0.167969 0.218750 0.140625 0.320312 0.246094 0.332031 0.390625 0.246094 2.062500 
0.000000 0.000000 0.000000 0.000000 0.000000 0.136719 0.269531 0.347656 0.250000 0.183594 0.519531 0.242188 0.421875 0.675781 0.375000 0.285156 0.511719 2.460938 
0.335938 0.363281 0.339844 0.316406 0.300781 0.316406 0.437500 0.261719 0.425781 0.453125 0.343750 0.582031 0.324219 0.402344 0.285156 0.445312 0.253906 3.730469 
0.640625 0.605469 0.664062 0.582031 0.277344 0.320312 0.437500 0.605469 0.222656 0.226562 0.410156 0.339844 0.285156 0.531250 0.492188 0.546875 0.304688 4.542969 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.316406 0.292969 0.617188 0.234375 0.281250 0.371094 0.167969 0.179688 0.285156 0.378906 2.199219 
0.281250 0.371094 0.621094 0.304688 0.511719 0.531250 0.312500 0.351562 0.511719 0.632812 0.316406 0.621094 0.589844 0.226562 0.156250 0.234375 0.343750 4.015625 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.453125 0.394531 0.152344 0.261719 0.351562 0.210938 0.253906 0.175781 0.359375 2.160156 
0.441406 0.789062 0.527344 0.718750 0.734375 0.417969 0.531250 0.773438 0.644531 0.296875 0.582031 0.761719 0.332031 0.261719 0.261719 0.343750 0.312500 4.640625 
0.296875 0.511719 0.566406 0.429688 0.144531 0.148438 0.218750 0.281250 0.558594 0.785156 0.625000 0.558594 0.511719 0.703125 0.757812 0.632812 0.476562 6.351562 
0.496094 0.398438 0.597656 0.628906 0.726562 0.667969 0.566406 0.261719 0.281250 0.617188 0.800781 0.664062 0.699219 0.679688 0.542969 0.398438 0.675781 6.429688 
0.550781 0.492188 0.648438 0.457031 0.593750 0.371094 0.261719 0.410156 0.406250 0.468750 0.441406 0.667969 0.722656 0.402344 0.707031 0.472656 0.625000 6.207031 
0.542969 0.453125 0.363281 0.531250 0.441406 0.640625 0.621094 0.527344 0.472656 0.355469 0.359375 0.378906 0.542969 0.394531 0.625000 0.632812 0.484375 4.316406 
0.167969 0.218750 0.308594 0.644531 0.492188 0.585938 0.183594 0.300781 0.394531 0.304688 0.386719 0.222656 0.222656 0.285156 0.394531 0.468750 0.472656 3.519531 
0.625000 0.609375 0.503906 0.664062 0.675781 0.464844 0.777344 0.582031 0.675781 0.519531 0.757812 0.578125 0.519531 0.703125 0.660156 0.511719 0.214844 5.718750 
0.589844 0.703125 0.628906 0.679688 0.304688 0.589844 0.683594 0.625000 0.386719 0.265625 0.457031 0.289062 0.363281 0.226562 0.316406 0.523438 0.457031 3.906250 
0.585938 0.562500 0.566406 0.570312 0.613281 0.652344 0.750000 0.503906 0.250000 0.273438 0.406250 0.667969 0.593750 0.343750 0.535156 0.429688 0.589844 4.832031 
0.464844 0.613281 0.644531 0.757812 0.687500 0.589844 0.472656 0.609375 0.687500 0.437500 0.417969 0.496094 0.386719 0.398438 0.359375 0.437500 0.585938 5.015625 
0.273438 0.277344 0.316406 0.261719 0.285156 0.175781 0.167969 0.222656 0.210938 0.253906 0.246094 0.257812 0.332031 0.246094 0.316406 0.441406 0.339844 3.281250 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.273438 0.527344 0.371094 0.187500 0.320312 0.468750 0.207031 0.179688 0.277344 2.539062 
0.757812 0.593750 0.636719 0.605469 0.664062 0.371094 0.617188 0.687500 0.464844 0.632812 0.503906 0.445312 0.500000 0.644531 0.500000 0.562500 0.292969 5.664062 
0.531250 0.714844 0.679688 0.468750 0.378906 0.265625 0.410156 0.406250 0.238281 0.476562 0.339844 0.285156 0.273438 0.531250 0.617188 0.546875 0.269531 5.031250 
0.273438 0.246094 0.371094 0.296875 0.343750 0.289062 0.238281 0.304688 0.285156 0.214844 0.226562 0.234375 0.277344 0.328125 0.582031 0.582031 0.488281 3.632812 
0.703125 0.292969 0.445312 0.656250 0.593750 0.628906 0.683594 0.632812 0.433594 0.582031 0.597656 0.589844 0.398438 0.308594 0.339844 0.523438 0.652344 4.738281 
0.253906 0.269531 0.304688 0.363281 0.574219 0.347656 0.265625 0.417969 0.433594 0.218750 0.269531 0.449219 0.335938 0.265625 0.265625 0.378906 0.273438 3.191406 
0.597656 0.507812 0.445312 0.183594 0.261719 0.285156 0.457031 0.746094 0.687500 0.656250 0.503906 0.519531 0.605469 0.453125 0.210938 0.250000 0.660156 4.367188 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.128906 0.199219 0.433594 0.597656 0.335938 0.464844 0.187500 0.226562 0.386719 0.632812 0.421875 2.925781 
0.789062 0.753906 0.703125 0.539062 0.445312 0.503906 0.664062 0.769531 0.585938 0.523438 0.515625 0.625000 0.421875 0.148438 0.175781 0.359375 0.222656 4.285156 
0.398438 0.585938 0.687500 0.441406 0.472656 0.683594 0.699219 0.585938 0.691406 0.449219 0.195312 0.402344 0.351562 0.316406 0.359375 0.621094 0.527344 3.839844 
0.605469 0.664062 0.582031 0.277344 0.320312 0.437500 0.605469 0.222656 0.226562 0.410156 0.339844 0.285156 0.531250 0.492188 0.546875 0.304688 0.414062 4.507812 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.128906 0.167969 0.218750 0.140625 0.320312 0.246094 0.332031 0.390625 0.246094 0.621094 2.386719 
0.511719 0.566406 0.429688 0.144531 0.148438 0.218750 0.281250 0.558594 0.785156 0.625000 0.558594 0.511719 0.703125 0.757812 0.632812 0.476562 0.632812 5.640625 
0.371094 0.621094 0.304688 0.511719 0.531250 0.312500 0.351562 0.511719 0.632812 0.316406 0.621094 0.589844 0.226562 0.156250 0.234375 0.343750 0.484375 4.136719 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.273438 0.269531 0.468750 0.328125 0.394531 0.218750 0.160156 0.117188 0.117188 2.074219 
0.363281 0.339844 0.316406 0.300781 0.316406 0.437500 0.261719 0.425781 0.453125 0.343750 0.582031 0.324219 0.402344 0.285156 0.445312 0.253906 0.582031 3.730469 
0.703125 0.628906 0.679688 0.304688 0.589844 0.683594 0.625000 0.386719 0.265625 0.457031 0.289062 0.363281 0.226562 0.316406 0.523438 0.457031 0.433594 4.277344 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.222656 0.187500 0.214844 0.453125 0.570312 0.500000 0.230469 0.132812 0.253906 0.515625 2.648438 
0.398438 0.597656 0.628906 0.726562 0.667969 0.566406 0.261719 0.281250 0.617188 0.800781 0.664062 0.699219 0.679688 0.542969 0.398438 0.675781 0.496094 6.867188 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.105469 0.152344 0.402344 0.515625 0.144531 0.222656 0.191406 0.242188 0.660156 2.531250 
0.453125 0.363281 0.531250 0.441406 0.640625 0.621094 0.527344 0.472656 0.355469 0.359375 0.378906 0.542969 0.394531 0.625000 0.632812 0.484375 0.289062 4.515625 
0.562500 0.566406 0.570312 0.613281 0.652344 0.750000 0.503906 0.250000 0.273438 0.406250 0.667969 0.593750 0.343750 0.535156 0.429688 0.589844 0.613281 5.640625 
0.367188 0.335938 0.347656 0.507812 0.621094 0.417969 0.445312 0.546875 0.421875 0.511719 0.425781 0.660156 0.542969 0.480469 0.421875 0.386719 0.582031 4.781250 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.316406 0.292969 0.617188 0.234375 0.281250 0.371094 0.167969 0.179688 0.285156 0.378906 0.367188 1.656250 
0.441406 0.300781 0.441406 0.636719 0.558594 0.691406 0.726562 0.722656 0.453125 0.582031 0.519531 0.664062 0.574219 0.312500 0.574219 0.417969 0.398438 4.281250 
0.246094 0.371094 0.296875 0.343750 0.289062 0.238281 0.304688 0.285156 0.214844 0.226562 0.234375 0.277344 0.328125 0.582031 0.582031 0.488281 0.222656 3.660156 
0.789062 0.527344 0.718750 0.734375 0.417969 0.531250 0.773438 0.644531 0.296875 0.582031 0.761719 0.332031 0.261719 0.261719 0.343750 0.312500 0.578125 4.671875 
0.218750 0.308594 0.644531 0.492188 0.585938 0.183594 0.300781 0.394531 0.304688 0.386719 0.222656 0.222656 0.285156 0.394531 0.468750 0.472656 0.542969 4.367188 
0.714844 0.679688 0.468750 0.378906 0.265625 0.410156 0.406250 0.238281 0.476562 0.339844 0.285156 0.273438 0.531250 0.617188 0.546875 0.269531 0.535156 4.851562 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.453125 0.394531 0.152344 0.261719 0.351562 0.210938 0.253906 0.175781 0.359375 0.234375 1.546875 
0.492188 0.648438 0.457031 0.593750 0.371094 0.261719 0.410156 0.406250 0.468750 0.441406 0.667969 0.722656 0.402344 0.707031 0.472656 0.625000 0.500000 6.023438 
0.593750 0.636719 0.605469 0.664062 0.371094 0.617188 0.687500 0.464844 0.632812 0.503906 0.445312 0.500000 0.644531 0.500000 0.562500 0.292969 0.324219 4.875000 
0.609375 0.503906 0.664062 0.675781 0.464844 0.777344 0.582031 0.675781 0.519531 0.757812 0.578125 0.519531 0.703125 0.660156 0.511719 0.214844 0.285156 5.113281 
0.433594 0.449219 0.488281 0.492188 0.390625 0.488281 0.375000 0.226562 0.250000 0.257812 0.414062 0.304688 0.332031 0.480469 0.484375 0.281250 0.351562 4.070312 
0.507812 0.445312 0.183594 0.261719 0.285156 0.457031 0.746094 0.687500 0.656250 0.503906 0.519531 0.605469 0.453125 0.210938 0.250000 0.660156 0.347656 3.343750 
0.277344 0.316406 0.261719 0.285156 0.175781 0.167969 0.222656 0.210938 0.253906 0.246094 0.257812 0.332031 0.246094 0.316406 0.441406 0.339844 0.347656 3.242188 
0.300781 0.312500 0.230469 0.269531 0.214844 0.214844 0.261719 0.257812 0.253906 0.316406 0.359375 0.324219 0.347656 0.367188 0.246094 0.265625 0.242188 3.062500 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.296875 0.398438 0.523438 0.453125 0.386719 0.191406 0.269531 0.152344 0.078125 2.453125 
0.292969 0.445312 0.656250 0.593750 0.628906 0.683594 0.632812 0.433594 0.582031 0.597656 0.589844 0.398438 0.308594 0.339844 0.523438 0.652344 0.300781 4.578125 
0.757812 0.632812 0.445312 0.449219 0.363281 0.378906 0.378906 0.460938 0.531250 0.375000 0.242188 0.273438 0.460938 0.585938 0.496094 0.617188 0.394531 4.875000 
0.753906 0.703125 0.539062 0.445312 0.503906 0.664062 0.769531 0.585938 0.523438 0.515625 0.625000 0.421875 0.148438 0.175781 0.359375 0.222656 0.414062 3.808594 
0.566406 0.429688 0.144531 0.148438 0.218750 0.281250 0.558594 0.785156 0.625000 0.558594 0.511719 0.703125 0.757812 0.632812 0.476562 0.632812 0.484375 4.640625 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.273438 0.527344 0.371094 0.187500 0.320312 0.468750 0.207031 0.179688 0.277344 0.355469 2.093750 
0.367188 0.476562 0.609375 0.652344 0.523438 0.359375 0.558594 0.523438 0.531250 0.496094 0.488281 0.414062 0.421875 0.585938 0.550781 0.406250 0.511719 5.062500 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.128906 0.167969 0.218750 0.140625 0.320312 0.246094 0.332031 0.390625 0.246094 0.621094 0.742188 2.742188 
0.269531 0.304688 0.363281 0.574219 0.347656 0.265625 0.417969 0.433594 0.218750 0.269531 0.449219 0.335938 0.265625 0.265625 0.378906 0.273438 0.250000 3.230469 
0.664062 0.582031 0.277344 0.320312 0.437500 0.605469 0.222656 0.226562 0.410156 0.339844 0.285156 0.531250 0.492188 0.546875 0.304688 0.414062 0.589844 4.730469 
0.621094 0.304688 0.511719 0.531250 0.312500 0.351562 0.511719 0.632812 0.316406 0.621094 0.589844 0.226562 0.156250 0.234375 0.343750 0.484375 0.257812 3.699219 
0.000000 0.000000 0.000000 0.000000 0.000000 0.128906 0.199219 0.433594 0.597656 0.335938 0.464844 0.187500 0.226562 0.386719 0.632812 0.421875 0.269531 2.164062 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.222656 0.187500 0.214844 0.453125 0.570312 0.500000 0.230469 0.132812 0.253906 0.515625 0.679688 2.925781 
0.566406 0.570312 0.613281 0.652344 0.750000 0.503906 0.250000 0.273438 0.406250 0.667969 0.593750 0.343750 0.535156 0.429688 0.589844 0.613281 0.511719 6.410156 
0.597656 0.628906 0.726562 0.667969 0.566406 0.261719 0.281250 0.617188 0.800781 0.664062 0.699219 0.679688 0.542969 0.398438 0.675781 0.496094 0.195312 6.378906 
0.335938 0.347656 0.507812 0.621094 0.417969 0.445312 0.546875 0.421875 0.511719 0.425781 0.660156 0.542969 0.480469 0.421875 0.386719 0.582031 0.421875 4.738281 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.226562 0.175781 0.191406 0.335938 0.355469 0.335938 0.238281 0.156250 0.394531 2.183594 
0.363281 0.531250 0.441406 0.640625 0.621094 0.527344 0.472656 0.355469 0.359375 0.378906 0.542969 0.394531 0.625000 0.632812 0.484375 0.289062 0.625000 5.214844 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.273438 0.269531 0.468750 0.328125 0.394531 0.218750 0.160156 0.117188 0.117188 0.300781 1.832031 
0.300781 0.441406 0.636719 0.558594 0.691406 0.726562 0.722656 0.453125 0.582031 0.519531 0.664062 0.574219 0.312500 0.574219 0.417969 0.398438 0.402344 4.589844 
0.371094 0.296875 0.343750 0.289062 0.238281 0.304688 0.285156 0.214844 0.226562 0.234375 0.277344 0.328125 0.582031 0.582031 0.488281 0.222656 0.316406 3.765625 
0.585938 0.687500 0.441406 0.472656 0.683594 0.699219 0.585938 0.691406 0.449219 0.195312 0.402344 0.351562 0.316406 0.359375 0.621094 0.527344 0.468750 4.136719 
0.628906 0.679688 0.304688 0.589844 0.683594 0.625000 0.386719 0.265625 0.457031 0.289062 0.363281 0.226562 0.316406 0.523438 0.457031 0.433594 0.468750 4.687500 
0.652344 0.691406 0.617188 0.441406 0.625000 0.406250 0.578125 0.394531 0.421875 0.417969 0.261719 0.304688 0.378906 0.429688 0.210938 0.433594 0.433594 4.519531 
0.312500 0.230469 0.269531 0.214844 0.214844 0.261719 0.257812 0.253906 0.316406 0.359375 0.324219 0.347656 0.367188 0.246094 0.265625 0.242188 0.253906 2.875000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.105469 0.152344 0.402344 0.515625 0.144531 0.222656 0.191406 0.242188 0.660156 0.664062 2.937500 
0.636719 0.605469 0.664062 0.371094 0.617188 0.687500 0.464844 0.632812 0.503906 0.445312 0.500000 0.644531 0.500000 0.562500 0.292969 0.324219 0.292969 4.671875 
