5 1
0.450000 0.050000 0.250000 -1.386000 0.206867 0.422505 
0.750000 1.000000 0.800000 -1.363500 0.840933 0.333640 
0.050000 0.900000 0.200000 -1.473500 0.944533 0.679755 
0.700000 0.000000 0.950000 -1.152000 0.944000 0.341946 
0.600000 1.000000 0.000000 -1.050000 0.000000 0.000000 
0.200000 1.000000 0.150000 -0.785000 0.762600 0.390076 
0.650000 0.900000 0.550000 -0.506500 0.730667 0.245466 
0.250000 0.400000 0.000000 -0.997500 0.958933 0.438580 
0.250000 0.300000 0.100000 -0.823250 0.142133 0.415182 
0.600000 0.750000 0.050000 -1.202500 0.393733 0.348781 
0.350000 0.650000 0.350000 -1.111750 0.380333 0.399197 
0.550000 0.600000 0.700000 -1.031000 0.959133 0.340445 
0.800000 0.550000 0.150000 -0.662000 0.503667 0.262978 
0.100000 0.200000 0.150000 -0.785250 0.108467 0.547665 
0.850000 1.000000 0.850000 -0.568000 0.684933 0.234447 
0.800000 0.700000 0.550000 -0.990250 0.214867 0.298286 
0.150000 0.700000 0.350000 -1.152000 0.147933 0.505755 
0.100000 0.800000 0.900000 -1.379250 0.103333 0.581395 
0.550000 0.200000 0.900000 -1.027750 0.343533 0.350472 
0.050000 0.050000 0.950000 -1.414250 0.913533 0.857117 
0.800000 0.900000 0.500000 -0.706000 0.403600 0.261184 
0.450000 0.900000 0.050000 -1.347000 0.328200 0.390366 
0.200000 0.850000 0.750000 -1.413500 0.840533 0.493626 
0.200000 0.850000 0.200000 -0.878500 0.999800 0.416010 
0.950000 0.700000 0.750000 -1.233250 0.380400 0.305172 
0.650000 0.500000 0.750000 -1.229750 0.901933 0.346703 
0.950000 0.800000 0.500000 -1.378250 0.714333 0.316290 
0.100000 0.550000 0.700000 -1.331250 0.990667 0.605085 
0.350000 0.950000 0.150000 -0.943250 0.190467 0.365552 
0.650000 0.650000 1.000000 -1.190500 0.429667 0.338425 
0.750000 0.400000 0.050000 -0.978000 0.250133 0.310637 
0.150000 0.950000 0.650000 -1.371500 0.415267 0.517134 
0.000000 0.750000 0.850000 -1.131250 0.349533 0.840556 
0.850000 0.850000 0.850000 -0.506750 0.972667 0.227352 
0.850000 0.150000 0.850000 -1.013750 0.888333 0.304512 
0.850000 0.300000 0.150000 -0.979750 0.078600 0.300340 
0.400000 0.550000 0.700000 -1.195750 0.160867 0.396230 
0.650000 0.350000 0.850000 -1.217500 0.153400 0.348737 
0.550000 0.750000 0.200000 -0.557000 0.833400 0.271626 
0.400000 0.900000 0.900000 -1.117250 0.965800 0.373360 
0.250000 0.850000 0.100000 -0.544500 0.078400 0.329248 
0.300000 0.650000 0.100000 -0.583500 0.985000 0.331536 
0.500000 0.250000 0.800000 -1.201500 0.825733 0.380160 
0.900000 0.250000 0.300000 -1.439000 0.079000 0.336547 
0.350000 0.000000 0.700000 -0.575500 0.845000 0.340293 
0.600000 0.800000 0.400000 -1.455250 0.961200 0.370517 
0.050000 0.200000 0.250000 -1.424000 0.381667 0.826694 
0.900000 0.000000 0.050000 -1.435500 0.461333 0.341503 
0.750000 0.200000 0.300000 -0.662750 0.914333 0.275049 
0.350000 0.600000 0.150000 -0.524000 0.835733 0.307258 
0.250000 1.000000 1.000000 -0.571000 0.097867 0.321459 
0.750000 0.000000 0.850000 -0.728750 0.183400 0.286353 
0.150000 0.250000 0.850000 -1.155000 0.098667 0.543135 
0.150000 0.300000 0.400000 -1.426250 0.310067 0.584464 
0.400000 0.000000 0.750000 -0.859250 0.764000 0.373141 
0.800000 0.750000 0.050000 -0.803500 0.346667 0.277838 
0.450000 0.550000 0.750000 -1.067750 0.585000 0.367283 
0.000000 0.250000 0.100000 -0.898750 0.611667 1.330746 
0.100000 0.700000 0.150000 -1.036250 0.416733 0.538015 
0.400000 1.000000 0.100000 -1.321500 0.745200 0.397129 
0.400000 0.350000 1.000000 -0.921250 0.578200 0.366912 
0.750000 0.450000 0.550000 -1.135000 0.343733 0.324231 
0.100000 0.250000 0.000000 -1.094500 0.009867 0.610104 
1.000000 0.450000 0.650000 -1.408500 0.034667 0.318822 
0.650000 0.950000 0.250000 -1.305750 0.338800 0.345313 
0.800000 0.200000 0.200000 -0.810750 0.487467 0.288898 
0.650000 0.650000 0.600000 -0.775500 0.358333 0.291975 
0.250000 0.450000 0.500000 -0.928250 0.198333 0.421245 
0.050000 0.550000 0.400000 -1.177500 0.257200 0.682958 
0.000000 0.400000 0.100000 -1.119250 0.074533 1.176586 
0.100000 0.800000 0.250000 -0.577000 0.021733 0.416508 
0.100000 0.000000 0.550000 -1.086750 0.726533 0.640598 
0.050000 0.100000 0.050000 -0.697250 0.522400 0.670873 
0.350000 0.600000 0.100000 -0.996750 0.416267 0.387236 
0.350000 0.950000 0.500000 -1.042000 0.379600 0.377395 
0.800000 0.900000 0.800000 -0.924750 0.638133 0.286673 
0.900000 0.750000 0.700000 -0.519500 0.389000 0.227824 
0.350000 0.400000 0.650000 -1.094750 0.428800 0.405943 
0.300000 0.650000 1.000000 -0.580250 0.400267 0.324684 
0.600000 0.350000 0.350000 -0.748500 0.795467 0.303846 
0.300000 0.500000 0.300000 -1.007000 0.649733 0.409935 
0.350000 0.850000 0.850000 -0.545750 0.036133 0.297785 
0.150000 0.450000 0.350000 -0.761500 0.785800 0.453703 
0.550000 0.800000 0.550000 -1.089000 0.588667 0.342339 
0.350000 0.700000 0.350000 -1.444500 0.063467 0.436298 
0.400000 0.200000 0.150000 -0.756000 0.495000 0.352533 
0.600000 0.200000 0.100000 -1.232250 0.037333 0.365833 
0.000000 0.250000 0.250000 -1.151000 0.735133 1.492440 
0.550000 0.950000 0.600000 -0.788750 0.082000 0.300803 
1.000000 0.950000 0.750000 -0.701500 0.725333 0.242644 
0.600000 0.100000 0.050000 -1.457500 0.371400 0.390133 
0.300000 0.100000 0.950000 -0.927250 0.315000 0.414333 
0.750000 0.600000 0.300000 -1.078250 0.320267 0.316236 
1.000000 0.500000 1.000000 -0.567750 0.038733 0.230746 
0.550000 0.150000 0.850000 -1.213750 0.948267 0.372854 
0.450000 0.650000 0.950000 -1.284500 0.320200 0.388058 
0.600000 0.350000 0.950000 -1.063250 0.181133 0.340755 
0.400000 0.900000 0.150000 -1.385000 0.660733 0.407214 
0.600000 0.000000 0.450000 -0.536500 0.656667 0.279481 
0.800000 0.350000 0.550000 -1.352000 0.511933 0.339539 
0.650000 0.900000 0.150000 -1.437250 0.375333 0.358727 
0.350000 1.000000 0.500000 -1.240500 0.656467 0.400537 
0.200000 0.300000 0.750000 -0.860500 0.533133 0.445622 
0.600000 0.200000 0.050000 -1.276750 0.057267 0.370439 
0.750000 0.750000 0.200000 -0.784750 0.744000 0.280377 
0.100000 0.700000 0.250000 -1.053250 0.307067 0.540328 
0.350000 0.000000 0.700000 -0.982750 0.808200 0.408474 
0.000000 0.500000 0.450000 -0.805500 0.748600 0.875278 
0.750000 0.050000 0.800000 -0.754000 0.148933 0.288791 
0.200000 0.950000 0.100000 -0.751750 0.380400 0.386928 
0.550000 0.800000 0.150000 -0.859250 0.051933 0.316071 
0.250000 0.000000 0.900000 -1.260250 0.736467 0.495380 
0.000000 0.300000 0.800000 -1.218000 0.043667 1.359673 
0.200000 0.100000 0.450000 -1.292500 0.146933 0.533048 
0.100000 0.000000 0.050000 -1.491250 0.807133 0.719141 
0.150000 0.300000 0.850000 -1.396250 0.960400 0.576238 
0.400000 0.850000 0.050000 -1.334750 0.198600 0.404025 
0.200000 0.650000 0.800000 -1.010500 0.730400 0.447078 
0.050000 0.350000 0.500000 -0.506000 0.403800 0.523935 
0.600000 0.150000 0.650000 -0.707750 0.761400 0.301958 
0.350000 0.250000 1.000000 -0.944500 0.510600 0.389852 
0.000000 0.200000 0.850000 -0.771750 0.706333 1.286827 
0.050000 0.950000 0.250000 -0.552750 0.693600 0.441237 
0.950000 0.000000 0.400000 -1.382250 0.274867 0.330276 
0.400000 0.950000 0.100000 -1.416750 0.942933 0.409015 
0.750000 0.950000 0.300000 -1.324250 0.183133 0.332626 
0.300000 0.000000 0.250000 -0.501750 0.512867 0.345084 
0.850000 0.150000 0.000000 -0.720000 0.669267 0.273753 
0.100000 0.600000 0.850000 -1.068000 0.969667 0.548557 
0.450000 0.250000 0.600000 -0.672750 0.317267 0.322106 
0.750000 0.150000 0.500000 -0.735500 0.415133 0.285319 
0.950000 0.150000 0.900000 -1.095500 0.135600 0.301465 
0.000000 0.750000 0.550000 -1.492000 0.078067 0.979165 
0.900000 0.750000 1.000000 -1.278500 0.370467 0.312684 
0.700000 0.900000 0.300000 -1.418250 0.160467 0.348852 
0.850000 0.250000 0.000000 -0.760250 0.874733 0.276908 
0.100000 0.250000 0.600000 -1.026500 0.391000 0.589073 
0.050000 0.200000 0.600000 -0.693250 0.975267 0.628842 
0.100000 0.650000 0.450000 -1.175750 0.431200 0.567588 
0.650000 0.900000 0.400000 -0.596500 0.268733 0.261186 
0.200000 0.400000 0.850000 -1.354500 0.133067 0.515799 
0.700000 0.900000 0.700000 -0.779000 0.035333 0.280472 
0.450000 0.600000 0.450000 -1.272250 0.690600 0.390482 
0.650000 0.300000 1.000000 -1.104000 0.972067 0.337753 
0.950000 0.850000 0.200000 -0.723750 0.130200 0.252325 
0.550000 1.000000 0.900000 -0.904250 0.939133 0.313706 
0.050000 0.250000 0.850000 -1.391500 0.301733 0.795640 
0.600000 0.500000 0.050000 -0.842250 0.179267 0.313879 
0.350000 0.400000 0.550000 -0.610250 0.095000 0.330361 
0.400000 0.600000 0.800000 -0.503000 0.766467 0.287625 
0.600000 0.350000 0.550000 -1.152750 0.791333 0.351991 
0.600000 0.750000 0.050000 -0.631250 0.847000 0.277734 
0.200000 0.450000 0.250000 -0.902500 0.424400 0.446462 
0.400000 0.200000 0.350000 -0.791500 0.779733 0.357006 
0.450000 0.050000 0.850000 -0.715750 0.805267 0.334893 
0.100000 0.200000 0.350000 -0.899750 0.089200 0.572059 
0.650000 0.650000 0.400000 -0.896750 0.176800 0.308174 
0.000000 0.550000 0.250000 -0.517500 0.583733 0.674627 
0.900000 0.900000 0.900000 -0.630500 0.424000 0.241049 
0.800000 0.400000 1.000000 -1.113250 0.420467 0.315215 
0.800000 0.900000 0.450000 -0.678750 0.475267 0.257697 
0.100000 0.100000 0.550000 -0.732750 0.007133 0.543918 
0.850000 0.900000 0.400000 -1.243750 0.999533 0.314099 
0.100000 0.350000 0.550000 -1.079500 0.462400 0.586395 
0.350000 0.750000 0.900000 -0.840750 0.366000 0.353977 
0.100000 0.550000 0.450000 -1.092500 0.770133 0.563920 
0.250000 0.600000 0.200000 -0.637500 0.299667 0.361715 
0.950000 0.500000 0.250000 -0.840750 0.598333 0.271473 
0.750000 0.000000 0.750000 -0.664500 0.301867 0.277872 
0.100000 0.000000 0.550000 -0.529750 0.078733 0.500735 
0.800000 0.300000 0.400000 -1.035000 0.921867 0.311202 
0.700000 0.900000 0.400000 -1.298000 0.749800 0.337782 
0.100000 1.000000 0.250000 -0.984500 0.740600 0.494378 
0.200000 0.150000 0.200000 -1.059500 0.674400 0.495933 
0.750000 0.900000 0.750000 -0.895750 0.877467 0.288955 
0.200000 0.450000 0.500000 -0.858000 0.703933 0.436381 
0.850000 0.850000 0.600000 -1.359000 0.350267 0.324394 
0.050000 0.950000 0.850000 -1.410750 0.980467 0.650687 
0.450000 0.800000 0.350000 -0.930250 0.447533 0.343486 
0.150000 0.050000 0.550000 -0.973500 0.933933 0.534373 
0.750000 0.550000 0.850000 -1.283750 0.814333 0.335363 
0.400000 0.400000 0.750000 -1.070000 0.003933 0.386211 
0.350000 0.450000 0.450000 -0.963750 0.684200 0.387013 
0.750000 0.800000 0.900000 -0.761250 0.366933 0.273915 
0.450000 0.200000 0.650000 -0.913250 0.062133 0.359755 
0.550000 0.350000 0.600000 -1.161750 0.226267 0.362505 
0.050000 0.400000 0.900000 -0.806000 0.142067 0.609836 
0.800000 0.600000 0.150000 -0.916500 0.017533 0.293464 
0.900000 0.700000 0.400000 -1.059000 0.934400 0.295113 
0.050000 0.650000 0.850000 -0.642000 0.585000 0.508387 
0.700000 0.250000 0.350000 -1.167250 0.089800 0.339706 
0.550000 1.000000 0.350000 -1.065750 0.860600 0.335282 
0.150000 0.100000 0.150000 -0.629500 0.861267 0.459066 
0.450000 0.350000 0.000000 -1.404750 0.728467 0.414764 
1.000000 0.200000 0.400000 -1.262500 0.503467 0.311685 
0.800000 0.050000 0.200000 -0.848000 0.707400 0.296402 
0.950000 0.200000 0.850000 -1.263000 0.456467 0.315755 
0.350000 0.100000 0.200000 -1.056250 0.277267 0.416729 
0.050000 0.500000 0.550000 -1.230500 0.328667 0.703625 
0.850000 0.100000 0.950000 -1.485500 0.729467 0.347628 
0.750000 0.050000 0.350000 -0.647500 0.739400 0.275926 
0.500000 0.050000 0.750000 -0.774500 0.604067 0.332988 
0.350000 0.050000 0.200000 -0.688000 0.486533 0.362629 
0.550000 0.600000 0.850000 -0.566000 0.280067 0.274011 
0.100000 0.000000 0.950000 -0.858500 0.746200 0.585504 
0.300000 0.450000 0.100000 -0.840000 0.502733 0.387951 
0.200000 0.650000 0.400000 -0.788000 0.305067 0.410331 
0.800000 0.950000 0.300000 -0.643250 0.343600 0.252414 
0.850000 0.700000 0.350000 -1.217250 0.196267 0.315417 
0.400000 0.000000 0.700000 -0.643750 0.045933 0.338406 
0.050000 0.750000 0.650000 -1.040250 0.618867 0.607201 
0.950000 0.100000 0.950000 -1.335750 0.905600 0.323302 
0.150000 0.100000 0.850000 -0.533750 0.550133 0.425258 
0.600000 0.850000 0.150000 -1.166500 0.749000 0.342259 
0.450000 0.550000 0.050000 -0.533750 0.805867 0.290152 
0.450000 0.350000 0.150000 -0.659500 0.141467 0.318861 
0.500000 0.650000 0.450000 -0.603500 0.078867 0.288856 
0.250000 0.000000 0.250000 -1.089250 0.361867 0.475831 
0.750000 0.600000 0.750000 -1.076500 0.696067 0.314603 
0.350000 0.750000 0.850000 -1.462250 0.483667 0.433825 
0.400000 0.150000 0.750000 -0.703000 0.031133 0.342379 
0.200000 0.400000 0.300000 -0.709000 0.029333 0.412287 
0.350000 0.950000 0.600000 -1.063750 0.076733 0.379786 
0.200000 0.100000 0.600000 -0.743250 0.796667 0.439314 
1.000000 0.650000 0.000000 -0.695750 0.582600 0.248705 
0.500000 0.150000 0.550000 -1.195000 0.690667 0.383691 
0.500000 0.800000 0.300000 -0.995000 0.074667 0.341701 
0.100000 0.800000 0.850000 -1.370250 0.755133 0.580378 
0.150000 0.800000 0.450000 -1.382000 0.222733 0.532264 
0.100000 0.800000 1.000000 -0.714250 0.714200 0.445109 
0.700000 0.700000 0.750000 -0.523500 0.708400 0.246596 
0.400000 0.300000 0.700000 -0.639750 0.933067 0.325789 
0.850000 0.050000 0.000000 -1.085250 0.641733 0.316235 
0.200000 0.700000 0.500000 -0.665750 0.251533 0.381222 
0.050000 0.050000 0.350000 -0.973250 0.488467 0.762983 
0.050000 0.500000 0.900000 -1.196500 0.799067 0.690296 
0.800000 0.450000 0.800000 -0.648000 0.864533 0.260557 
0.100000 0.250000 0.900000 -0.658000 0.103533 0.496637 
0.500000 0.350000 0.050000 -0.683250 0.559333 0.312972 
0.900000 1.000000 0.150000 -1.283000 0.120667 0.311171 
1.000000 0.100000 0.100000 -0.812500 0.877467 0.270888 
0.500000 0.950000 0.100000 -1.008750 0.188400 0.339955 
0.350000 0.350000 0.050000 -0.747250 0.627400 0.360260 
0.800000 0.150000 0.050000 -1.432000 0.279600 0.351786 
0.300000 0.550000 0.800000 -1.138250 0.490667 0.422912 
0.800000 0.300000 0.100000 -0.877250 0.976400 0.295065 
0.350000 0.850000 0.600000 -0.538500 0.904267 0.297826 
0.650000 0.800000 0.900000 -0.915750 0.866600 0.305213 
0.450000 0.050000 0.600000 -1.153000 0.852733 0.395508 
0.050000 0.000000 0.750000 -0.959500 0.507333 0.766872 
0.550000 0.000000 0.000000 -1.475000 0.000000 0.000000 
0.450000 0.900000 0.250000 -1.095750 0.774267 0.361635 
0.700000 0.750000 0.950000 -0.543000 0.835467 0.248017 
0.450000 0.450000 0.500000 -1.154000 0.796533 0.382023 
0.550000 0.600000 0.700000 -1.048750 0.245867 0.342512 
1.000000 0.150000 0.400000 -1.337250 0.906467 0.318637 
0.400000 0.100000 0.650000 -0.510000 0.577067 0.308740 
0.100000 0.950000 1.000000 -1.495000 0.545133 0.582732 
0.650000 0.300000 0.800000 -1.268000 0.132933 0.355075 
0.850000 0.800000 0.200000 -1.051250 0.096867 0.298343 
0.400000 0.950000 0.100000 -1.019000 0.236067 0.362960 
0.100000 0.300000 0.550000 -0.906750 0.448200 0.556714 
0.400000 0.800000 0.450000 -1.169750 0.829067 0.385262 
0.500000 0.650000 1.000000 -1.282250 0.020467 0.375761 
0.450000 0.800000 0.650000 -1.397750 0.786200 0.396339 
0.750000 0.400000 0.750000 -0.641500 0.585533 0.266045 
0.750000 0.450000 0.350000 -0.810250 0.938400 0.289104 
0.850000 0.600000 0.200000 -1.007250 0.466933 0.297485 
0.350000 0.900000 0.350000 -1.304000 0.087467 0.412573 
0.300000 0.350000 0.850000 -0.953250 0.510533 0.406042 
0.000000 0.650000 0.000000 -1.400000 0.000000 0.000000 
0.250000 0.300000 0.250000 -0.690250 0.935467 0.389217 
0.150000 0.650000 0.850000 -0.650750 0.906467 0.406100 
0.050000 0.050000 0.750000 -1.439000 0.322667 0.866028 
0.400000 1.000000 0.900000 -0.769750 0.703933 0.321878 
0.450000 0.700000 1.000000 -0.755750 0.964733 0.318548 
0.300000 0.900000 0.050000 -0.531000 0.969933 0.309777 
0.650000 0.300000 0.250000 -1.369250 0.306067 0.366458 
0.500000 0.000000 0.150000 -0.618750 0.749467 0.313130 
0.100000 0.350000 0.800000 -1.076500 0.074467 0.582863 
0.250000 0.700000 1.000000 -1.048000 0.186133 0.422749 
0.450000 0.000000 0.150000 -1.438500 0.852133 0.430092 
0.900000 0.550000 0.450000 -0.728500 0.480733 0.261220 
0.050000 0.650000 0.850000 -1.218750 0.606000 0.664815 
0.550000 0.400000 0.100000 -0.540250 0.320000 0.278534 
0.150000 0.450000 0.600000 -1.268500 0.579000 0.544562 
0.100000 0.100000 0.350000 -0.673500 0.675800 0.530900 
0.500000 0.350000 0.850000 -0.916750 0.765133 0.342760 
0.550000 0.350000 0.250000 -0.628250 0.757200 0.294216 
0.900000 0.500000 0.650000 -1.077250 0.130467 0.299590 
0.400000 0.250000 0.400000 -0.777250 0.119133 0.352534 
0.850000 0.450000 0.500000 -0.569500 0.433800 0.245486 
0.800000 0.250000 0.900000 -1.459750 0.284733 0.349590 
0.750000 0.850000 0.450000 -0.878750 0.907600 0.288957 
0.900000 0.250000 0.200000 -0.762500 0.726800 0.271470 
0.400000 0.800000 0.600000 -1.248750 0.817667 0.393786 
0.450000 0.950000 0.900000 -0.838250 0.719600 0.323630 
0.700000 0.800000 0.800000 -1.287750 0.677667 0.337694 
0.150000 0.800000 1.000000 -1.078000 0.561400 0.479621 
0.950000 0.500000 0.450000 -0.584000 0.779600 0.238623 
0.750000 0.050000 0.550000 -1.239750 0.250067 0.342861 
0.550000 0.450000 0.450000 -1.067250 0.248533 0.349772 
0.000000 0.750000 0.850000 -1.302000 0.700733 0.903763 
0.650000 0.850000 0.600000 -0.722250 0.058800 0.280199 
0.300000 0.500000 0.650000 -0.760750 0.879400 0.368593 
0.800000 0.900000 0.300000 -0.822750 0.949800 0.276547 
0.500000 0.750000 0.350000 -0.963750 0.561867 0.339043 
0.700000 0.550000 0.150000 -0.827250 0.215400 0.296034 
0.050000 0.150000 1.000000 -0.612000 0.753067 0.604549 
0.350000 0.650000 0.200000 -1.070250 0.728000 0.394565 
0.200000 0.350000 0.000000 -1.229500 0.017533 0.508012 
0.900000 0.800000 0.950000 -0.705250 0.969867 0.252463 
0.850000 0.850000 0.650000 -1.476750 0.285867 0.333886 
0.150000 0.550000 0.550000 -0.713000 0.915467 0.432051 
0.150000 0.600000 0.000000 -0.868250 0.337600 0.466098 
0.950000 0.550000 1.000000 -0.849000 0.411933 0.269316 
0.400000 0.300000 0.300000 -0.588500 0.314467 0.318714 
0.000000 0.600000 0.950000 -1.050500 0.004067 0.896891 
0.600000 0.750000 0.850000 -1.012500 0.437267 0.325295 
0.300000 0.600000 0.000000 -0.506000 0.029600 0.317719 
0.050000 0.800000 0.900000 -0.592500 0.197200 0.466250 
0.300000 0.350000 0.750000 -0.796250 0.179333 0.381409 
0.300000 0.750000 0.650000 -0.748250 0.402333 0.354871 
0.950000 0.500000 0.700000 -1.321000 0.406267 0.315996 
0.950000 0.650000 0.850000 -1.441000 0.290267 0.322796 
0.300000 0.950000 0.300000 -1.408750 0.251800 0.440634 
0.350000 0.550000 0.550000 -1.103750 0.386400 0.401270 
0.500000 0.450000 0.900000 -0.811500 0.763600 0.325089 
1.000000 0.700000 0.550000 -1.351750 0.775200 0.310683 
0.550000 0.450000 0.450000 -0.621250 0.826200 0.289337 
0.450000 0.150000 0.050000 -1.227750 0.252000 0.402878 
0.800000 0.600000 0.900000 -0.941000 0.278667 0.293739 
0.950000 0.750000 0.700000 -1.337000 0.331333 0.313237 
0.550000 0.600000 1.000000 -0.838250 0.925200 0.315007 
0.600000 0.700000 0.850000 -1.368500 0.222600 0.363490 
0.650000 0.600000 0.800000 -1.108250 0.056467 0.331785 
0.100000 0.550000 0.050000 -0.799250 0.731400 0.505251 
0.200000 0.150000 0.100000 -0.667250 0.227400 0.423842 
0.450000 0.950000 0.300000 -0.924500 0.362267 0.338299 
0.700000 0.000000 0.850000 -1.346000 0.536800 0.360821 
0.050000 0.650000 0.700000 -0.576750 0.753667 0.488207 
0.100000 0.700000 0.000000 -0.915250 0.789400 0.514474 
0.050000 0.550000 0.000000 -1.434000 0.984733 0.744292 
0.600000 0.200000 0.500000 -1.247500 0.599400 0.365895 
0.600000 0.300000 0.050000 -1.362250 0.993400 0.375978 
0.550000 0.650000 0.050000 -1.337750 0.531533 0.374307 
0.600000 0.250000 0.000000 -0.513750 0.553067 0.270886 
0.050000 0.200000 0.300000 -1.024250 0.797000 0.732916 
0.250000 0.500000 0.700000 -0.507000 0.007133 0.333869 
0.800000 0.650000 0.800000 -0.690750 0.585133 0.262684 
0.700000 0.100000 0.800000 -0.681250 0.668000 0.284147 
0.450000 0.650000 0.900000 -0.803750 0.678867 0.327881 
0.750000 0.050000 0.600000 -0.593750 0.181067 0.266935 
1.000000 0.600000 0.400000 -1.257750 0.393333 0.304917 
0.700000 0.300000 0.350000 -0.701000 0.349200 0.284180 
0.650000 0.550000 0.000000 -1.211750 0.542600 0.346306 
0.550000 0.350000 0.200000 -0.820750 0.088933 0.322986 
0.400000 0.850000 0.850000 -0.957750 0.070733 0.354661 
0.150000 0.400000 0.100000 -0.824500 0.075000 0.474216 
0.550000 0.350000 0.850000 -1.491750 0.417533 0.394368 
0.450000 0.000000 0.650000 -1.010750 0.591400 0.379791 
