2 3
2.169000 1.030000 0.846726 3.072890 11.908072 
1.983000 1.955000 1.486421 5.083046 18.265745 
2.044000 0.445000 0.409408 1.588347 7.576812 
-2.177000 1.845000 4.657294 14.309745 48.134861 
-0.522000 0.510000 4.522207 14.426906 48.899643 
2.035000 1.701000 1.329710 4.615451 16.807062 
1.118000 2.390000 2.164354 7.234491 25.378672 
0.471000 2.147000 2.587556 8.636493 30.091373 
1.674000 0.960000 0.994442 3.819816 15.084668 
1.947000 1.594000 1.310234 4.596646 16.853416 
-0.219000 0.376000 4.007284 13.443156 46.008896 
-1.572000 0.481000 5.432899 16.512705 55.282471 
-0.542000 2.052000 3.493192 11.217167 38.354443 
0.449000 1.636000 2.488435 8.597316 30.241020 
-0.945000 1.237000 4.245928 13.409990 45.470505 
-0.768000 1.617000 3.846852 12.278843 41.826782 
1.730000 1.012000 1.010880 3.828274 14.982772 
2.129000 2.096000 1.485083 5.026536 17.962212 
0.521000 1.498000 2.360749 8.312571 29.425520 
0.775000 0.357000 0.824431 5.722904 22.627125 
-1.970000 1.531000 4.738238 14.567458 48.999413 
-1.784000 0.423000 5.555368 16.822756 56.255657 
1.610000 2.021000 1.715264 5.870681 20.976118 
0.987000 1.404000 1.829770 6.677224 24.225365 
-0.457000 0.922000 3.878861 12.680192 43.354946 
-0.453000 0.440000 4.527801 14.494020 49.143089 
2.217000 1.303000 1.014803 3.594758 13.469101 
0.744000 1.248000 1.973285 7.332976 26.505030 
0.257000 1.421000 2.658279 9.236684 32.403751 
1.541000 1.923000 1.709766 5.895767 21.134790 
1.644000 1.387000 1.338448 4.846697 18.019934 
-1.899000 0.820000 5.221500 15.916538 53.353718 
-0.134000 2.622000 3.097520 9.974648 34.228661 
-2.134000 1.559000 4.794997 14.708396 49.436451 
-1.631000 0.817000 5.113093 15.651152 52.530762 
1.356000 2.320000 1.989815 6.688834 23.583630 
-2.038000 0.461000 5.575136 16.862654 56.370865 
-0.607000 1.850000 3.605503 11.576978 39.552246 
-1.174000 2.118000 3.966648 12.458213 42.250805 
-2.126000 0.623000 5.455580 16.535454 55.320145 
0.855000 1.293000 1.884174 6.981632 25.329100 
0.014000 2.460000 2.989131 9.706313 33.416092 
-1.109000 1.635000 4.138285 13.017084 44.126598 
0.110000 1.793000 2.882977 9.645909 33.488018 
-0.627000 0.938000 4.125350 13.251888 45.100674 
-0.125000 2.048000 3.116424 10.192205 35.111858 
1.016000 0.577000 0.986427 4.919909 19.746838 
0.552000 1.539000 2.342280 8.225565 29.118530 
-1.647000 0.647000 5.285111 16.112377 54.001804 
0.946000 0.306000 0.597490 4.528580 19.046099 
-1.064000 1.524000 4.164044 13.113383 44.458641 
0.723000 1.645000 2.209129 7.736867 27.471333 
-0.991000 2.506000 3.719212 11.720654 39.830032 
-2.155000 1.881000 4.629460 14.232145 47.884544 
0.851000 1.936000 2.209044 7.564788 26.717321 
-1.035000 0.373000 5.339385 16.332548 54.764095 
-1.427000 1.191000 4.671700 14.472116 48.777542 
-1.481000 1.084000 4.793272 14.799827 49.822918 
-1.336000 1.319000 4.512228 14.042762 47.409184 
-0.713000 1.722000 3.749739 11.994473 40.903278 
-1.319000 2.312000 3.990161 12.483209 42.287594 
2.045000 1.336000 1.105220 3.942707 14.763816 
-0.062000 0.627000 3.188242 11.357903 39.509937 
-1.606000 1.744000 4.421370 13.716359 46.288738 
-0.871000 0.364000 5.243981 16.120985 54.122105 
1.886000 0.598000 0.586414 2.306732 10.279964 
1.222000 2.125000 2.003286 6.807769 24.093592 
-1.052000 1.057000 4.495471 14.082500 47.610744 
-1.054000 2.698000 3.711286 11.665312 39.613991 
-1.490000 2.564000 4.005395 12.482829 42.238361 
0.549000 2.596000 2.601969 8.532457 29.570789 
1.287000 0.872000 1.137313 4.667365 18.311146 
-0.988000 0.935000 4.552624 14.265627 48.217686 
-0.601000 1.649000 3.667498 11.806790 40.341232 
0.391000 2.676000 2.722904 8.873173 30.653425 
0.864000 1.386000 1.935385 7.057576 25.484020 
-1.088000 2.234000 3.865565 12.166638 41.303791 
-1.568000 0.430000 5.488817 16.660776 55.753262 
-1.823000 2.132000 4.351087 13.466807 45.428841 
1.602000 1.843000 1.633390 5.663806 20.397619 
-0.608000 2.643000 3.431834 10.907545 37.209904 
-1.817000 2.272000 4.288352 13.280462 44.815975 
1.938000 1.270000 1.107914 4.000863 15.095752 
2.192000 1.251000 0.990463 3.527042 13.290275 
0.015000 1.422000 2.979855 10.116702 35.162884 
-0.386000 1.284000 3.557733 11.688391 40.122292 
-1.522000 1.734000 4.375823 13.601298 45.930141 
1.487000 1.059000 1.181913 4.540621 17.483410 
-2.129000 0.844000 5.279171 16.055162 53.780396 
1.105000 2.340000 2.157409 7.229177 25.385223 
-0.027000 1.136000 3.045384 10.494607 36.508228 
0.571000 1.188000 2.144307 7.950454 28.526747 
0.545000 1.450000 2.313355 8.207427 29.125566 
-0.584000 0.545000 4.565948 14.499008 49.100025 
2.067000 0.581000 0.523327 1.998955 8.777593 
0.227000 1.804000 2.760936 9.295030 32.368538 
1.797000 1.316000 1.207217 4.374431 16.415596 
1.041000 0.712000 1.145683 5.181509 20.324802 
0.439000 2.263000 2.634051 8.732203 30.349861 
0.636000 2.118000 2.442862 8.210778 28.725058 
1.661000 1.680000 1.510861 5.305812 19.297710 
2.227000 0.411000 0.348549 1.314397 5.979445 
1.456000 1.250000 1.354888 5.041710 18.909086 
0.922000 0.858000 1.431360 6.035868 22.823708 
-1.243000 0.538000 5.219862 15.990125 53.656395 
-1.966000 1.549000 4.725521 14.531844 48.884396 
-0.356000 1.248000 3.530704 11.640574 39.991367 
-0.778000 1.055000 4.213552 13.404327 45.519810 
-0.961000 2.646000 3.665350 11.548795 39.253567 
1.581000 2.242000 1.826983 6.169692 21.861931 
1.446000 0.777000 0.941703 3.888209 15.847587 
1.873000 1.221000 1.103338 4.021199 15.261536 
-0.292000 1.399000 3.392985 11.210070 38.583569 
-1.269000 0.821000 4.903283 15.143506 50.960579 
1.483000 2.354000 1.926314 6.466123 22.811268 
-0.579000 1.259000 3.823239 12.360920 42.215412 
1.348000 2.454000 2.040656 6.812271 23.932783 
-1.343000 2.337000 3.996154 12.494756 42.319054 
1.392000 0.569000 0.741100 3.330065 14.553456 
-0.264000 1.418000 3.351548 11.093553 38.211994 
-0.928000 1.719000 3.945411 12.500152 42.486561 
0.036000 2.052000 2.966497 9.771776 33.773487 
0.616000 0.471000 1.246730 6.799790 25.772892 
-1.115000 0.489000 5.210648 15.987350 53.664665 
-0.681000 0.565000 4.677293 14.735319 49.809273 
0.370000 1.290000 2.466532 8.800716 31.123535 
2.041000 1.121000 0.959246 3.489130 13.397569 
-2.118000 0.442000 5.607075 16.945204 56.631405 
-1.194000 2.538000 3.839820 12.041044 40.840759 
0.135000 2.175000 2.881609 9.486143 32.812168 
-0.788000 0.626000 4.717860 14.792528 49.955753 
-1.484000 2.428000 4.047780 12.617331 42.689571 
2.118000 1.631000 1.253288 4.358928 15.938851 
-0.345000 0.546000 4.076250 13.416013 45.811138 
-1.341000 2.656000 3.892966 12.165697 41.214302 
1.460000 1.685000 1.636403 5.763823 20.883780 
1.129000 1.645000 1.851244 6.553024 23.589088 
-1.197000 2.143000 3.972870 12.469501 42.280682 
0.443000 2.290000 2.635046 8.725781 30.317753 
1.040000 1.386000 1.770563 6.486022 23.615002 
1.895000 0.953000 0.889931 3.339784 13.228930 
1.290000 1.857000 1.840450 6.385034 22.852560 
0.787000 1.255000 1.930284 7.181651 26.012453 
-1.015000 1.657000 4.049655 12.784925 43.395020 
-1.872000 1.930000 4.470867 13.811689 46.551937 
-1.593000 1.732000 4.420205 13.715709 46.289249 
2.241000 0.359000 0.303375 1.144558 5.304547 
-1.159000 2.157000 3.941668 12.384221 42.008476 
-1.533000 0.529000 5.365390 16.337572 54.728859 
0.017000 0.340000 2.904587 11.173191 39.195263 
1.597000 2.270000 1.829089 6.167016 21.836615 
1.924000 2.092000 1.579848 5.365355 19.165417 
-0.186000 1.825000 3.193979 10.488569 36.137138 
0.935000 0.984000 1.548756 6.223488 23.245928 
-2.118000 0.381000 5.660077 17.087931 57.087597 
0.029000 1.738000 2.968135 9.909323 34.347786 
-1.269000 0.663000 5.080493 15.618042 52.471966 
0.010000 1.369000 2.986049 10.167859 35.352722 
-1.396000 1.996000 4.165629 13.004720 43.999332 
0.518000 2.669000 2.633886 8.608998 29.795057 
0.740000 0.932000 1.718357 6.956298 25.652575 
-0.378000 1.899000 3.375257 10.949390 37.561176 
-1.397000 2.128000 4.109477 12.832355 43.428249 
-0.979000 1.383000 4.176466 13.188021 44.733959 
-1.042000 1.399000 4.222646 13.298108 45.071079 
1.013000 2.575000 2.284181 7.558719 26.375219 
-1.676000 0.313000 5.647387 17.072397 57.054966 
-0.255000 1.426000 3.337952 11.054255 38.085823 
1.198000 0.791000 1.114515 4.760588 18.794952 
-1.869000 2.101000 4.388518 13.569844 45.759415 
-1.042000 2.227000 3.835820 12.088927 41.059872 
-0.829000 2.134000 3.707659 11.768620 40.071583 
1.457000 1.999000 1.797101 6.164957 22.001432 
-0.641000 0.465000 4.801392 15.075423 50.893414 
-1.729000 0.642000 5.320979 16.200686 54.276440 
-0.296000 2.142000 3.262260 10.563709 36.257374 
1.377000 1.251000 1.408502 5.257981 19.656391 
1.988000 0.962000 0.860750 3.196037 12.611933 
-0.583000 0.733000 4.283246 13.738283 46.686760 
1.737000 1.986000 1.627544 5.576429 19.980742 
2.041000 1.425000 1.164075 4.123179 15.314603 
1.208000 0.795000 1.111647 4.734563 18.700077 
-1.530000 2.355000 4.100368 12.769124 43.183750 
0.823000 2.135000 2.297311 7.752596 27.220036 
0.352000 1.143000 2.429439 8.843884 31.373524 
0.195000 0.673000 2.461373 9.592864 34.096985 
-1.040000 1.269000 4.311203 13.559604 45.923569 
-1.435000 1.828000 4.271077 13.312278 45.002815 
-1.736000 1.416000 4.693232 14.474346 48.731125 
1.166000 0.702000 1.035013 4.626554 18.543388 
-1.490000 2.355000 4.077380 12.707961 42.990185 
-1.269000 2.494000 3.898932 12.207711 41.378433 
-0.875000 1.068000 4.310913 13.632965 46.219597 
-2.237000 0.884000 5.281249 16.053345 53.767200 
0.375000 1.379000 2.492903 8.798516 31.051600 
1.143000 1.395000 1.689012 6.182928 22.600914 
0.379000 1.016000 2.318097 8.683997 30.982710 
1.576000 1.125000 1.184016 4.464284 17.081213 
-1.186000 0.892000 4.768430 14.796926 49.869419 
1.929000 0.380000 0.371474 1.484501 7.806277 
-1.020000 2.414000 3.763526 11.857788 40.285473 
-1.938000 1.558000 4.706781 14.482341 48.727505 
-1.833000 2.202000 4.325828 13.389764 45.173401 
-0.701000 2.520000 3.518174 11.170324 38.077160 
1.420000 0.944000 1.120517 4.441534 17.376827 
-1.648000 0.544000 5.391069 16.395164 54.902775 
0.762000 0.896000 1.654020 6.803897 25.215189 
1.826000 1.649000 1.402805 4.918718 17.956938 
1.931000 0.334000 0.327107 1.312070 7.325287 
1.885000 0.450000 0.447558 1.793522 8.858412 
-0.446000 2.621000 3.321906 10.606659 36.254044 
1.213000 2.483000 2.132116 7.100798 24.888603 
0.910000 0.974000 1.564853 6.305683 23.524273 
-0.830000 2.065000 3.729901 11.844711 40.330215 
-1.672000 1.909000 4.373785 13.562776 45.772694 
-1.604000 0.529000 5.391580 16.400383 54.922802 
-1.771000 1.866000 4.450125 13.768368 46.427513 
-0.211000 0.484000 3.785160 12.844151 44.120865 
-1.511000 1.065000 4.827421 14.888727 50.103703 
-0.542000 0.325000 4.968393 15.540060 52.377316 
-1.229000 1.553000 4.278570 13.394943 45.328651 
-1.972000 1.758000 4.609453 14.198733 47.800400 
-1.149000 1.021000 4.612525 14.377962 48.535080 
-2.011000 1.235000 4.948166 15.152945 50.888378 
-0.572000 1.880000 3.564089 11.458223 39.169174 
1.375000 2.135000 1.907244 6.482420 22.991156 
-0.845000 1.827000 3.827362 12.164086 41.402000 
-1.490000 0.611000 5.256769 16.053976 53.830917 
-0.392000 0.508000 4.255190 13.842073 47.126553 
-0.303000 1.553000 3.368002 11.069250 38.074642 
-0.465000 0.428000 4.579086 14.615314 49.517612 
0.363000 2.443000 2.718280 8.923697 30.898600 
-0.629000 0.401000 4.916056 15.371140 51.824341 
-2.182000 0.353000 5.693680 17.176352 57.368221 
0.361000 1.882000 2.638053 8.901239 31.072117 
2.009000 2.158000 1.568262 5.301223 18.895702 
-1.504000 2.371000 4.079608 12.711308 42.997776 
1.018000 2.514000 2.265179 7.516684 26.261259 
0.846000 1.107000 1.753731 6.771458 24.854069 
1.342000 1.243000 1.426892 5.340992 19.952816 
2.106000 1.319000 1.068638 3.804600 14.260645 
0.185000 2.139000 2.835228 9.365717 32.441002 
0.000000 1.142000 3.000000 10.373574 36.129841 
-0.928000 1.244000 4.224074 13.353774 45.294025 
0.407000 0.548000 1.779956 8.135197 29.772808 
2.129000 0.455000 0.402117 1.535901 7.080072 
-0.812000 1.656000 3.870682 12.327218 41.965187 
0.323000 1.845000 2.669000 9.009665 31.437965 
0.222000 1.497000 2.718823 9.353019 32.722527 
-1.800000 1.247000 4.842888 14.885571 50.051125 
-2.108000 0.829000 5.284403 16.070978 53.832634 
0.250000 1.924000 2.753220 9.216322 32.058582 
0.123000 0.725000 2.679039 10.038746 35.412258 
0.877000 1.052000 1.672791 6.567873 24.265942 
-0.057000 1.996000 3.054525 10.039179 34.646278 
-1.950000 0.583000 5.445156 16.517673 55.273159 
1.666000 2.362000 1.826779 6.128672 21.654301 
-0.627000 1.588000 3.718197 11.959560 40.840260 
1.501000 2.423000 1.940754 6.492096 22.864189 
-0.890000 2.473000 3.659771 11.565842 39.345726 
1.145000 1.986000 2.001167 6.863140 24.365837 
0.535000 0.348000 1.101423 6.975821 26.482048 
-1.510000 1.663000 4.407979 13.698409 46.250191 
-1.751000 1.256000 4.811599 14.805210 49.798534 
-0.542000 2.541000 3.401362 10.844436 37.033684 
-1.439000 0.904000 4.928746 15.179594 51.047848 
0.263000 2.544000 2.803257 9.145059 31.579327 
-1.149000 2.220000 3.912154 12.293274 41.707047 
0.084000 2.069000 2.922503 9.641015 33.349751 
0.718000 0.567000 1.276597 6.434649 24.508657 
1.146000 1.728000 1.881596 6.602209 23.683264 
-0.268000 0.659000 3.737681 12.559974 43.139854 
-1.162000 0.401000 5.365357 16.380461 54.900463 
-0.557000 1.278000 3.784979 12.257308 41.886723 
0.369000 0.396000 1.567379 8.064379 29.738232 
0.267000 1.326000 2.620510 9.205466 32.369022 
1.172000 0.698000 1.025882 4.590333 18.433310 
-0.972000 1.203000 4.297917 13.549670 45.914444 
1.673000 1.890000 1.616174 5.579013 20.064238 
0.873000 1.014000 1.642443 6.522851 24.169258 
0.748000 1.934000 2.295179 7.837818 27.610704 
0.902000 1.572000 2.005106 7.129120 25.551802 
-0.483000 1.164000 3.751198 12.231455 41.857140 
1.015000 1.108000 1.583610 6.141366 22.811989 
1.598000 0.463000 0.538609 2.335509 11.372065 
1.121000 2.653000 2.236466 7.385886 25.768698 
2.152000 0.665000 0.572398 2.144661 9.004818 
0.490000 1.848000 2.504989 8.524248 29.881151 
-1.337000 2.333000 3.993875 12.489385 42.302868 
0.054000 0.887000 2.883872 10.329197 36.170795 
-0.483000 1.812000 3.497517 11.304968 38.710884 
-0.683000 0.373000 5.045339 15.674133 52.758572 
-0.238000 1.613000 3.279783 10.809791 37.236652 
1.620000 1.174000 1.197684 4.467403 17.000067 
0.396000 1.405000 2.475316 8.726049 30.804272 
-0.682000 0.847000 4.294694 13.698445 46.511116 
1.572000 0.793000 0.892293 3.591141 14.718647 
-1.684000 0.493000 5.456078 16.565218 55.441582 
2.209000 1.365000 1.057101 3.729809 13.899255 
0.990000 1.076000 1.579455 6.176658 22.969568 
-1.233000 0.378000 5.431869 16.543474 55.408131 
-1.449000 0.690000 5.151222 15.777941 52.956718 
0.756000 0.900000 1.665658 6.836946 25.314680 
-1.527000 2.370000 4.093128 12.747465 43.112411 
1.709000 1.569000 1.418481 5.026387 18.429399 
-0.202000 1.298000 3.294855 11.016406 38.031960 
1.574000 1.472000 1.436069 5.162035 19.024126 
-0.780000 1.890000 3.747529 11.937831 40.673157 
-0.805000 0.467000 4.996031 15.508534 52.210522 
-0.384000 0.796000 3.858441 12.720044 43.544670 
1.464000 1.245000 1.345939 5.010545 18.808067 
2.108000 2.109000 1.500453 5.077040 18.133402 
-0.297000 1.201000 3.463007 11.499376 39.578026 
-0.018000 1.823000 3.018857 10.010376 34.628002 
